YEAR,MO,DY,HR,T2M
2017,9,24,20,12.53
2017,9,24,21,12.3
2017,9,24,22,12.2
2017,9,24,23,12.4
2017,9,25,0,12.4
2017,9,25,1,12.29
2017,9,25,2,12.17
2017,9,25,3,12.05
2017,9,25,4,11.68
2017,9,25,5,11.52
2017,9,25,6,11.48
2017,9,25,7,12.62
2017,9,25,8,13.82
2017,9,25,9,15.11
2017,9,25,10,16.26
2017,9,25,11,17.16
2017,9,25,12,17.72
2017,9,25,13,17.92
2017,9,25,14,17.85
2017,9,25,15,17.52
2017,9,25,16,16.84
2017,9,25,17,15.89
2017,9,25,18,14.96
2017,9,25,19,14.5
2017,9,25,20,14.03
2017,9,25,21,13.44
2017,9,25,22,12.95
2017,9,25,23,12.69
2017,9,26,0,12.52
2017,9,26,1,12.51
2017,9,26,2,12.52
2017,9,26,3,12.36
2017,9,26,4,12.15
2017,9,26,5,12.09
2017,9,26,6,12.09
2017,9,26,7,13.06
2017,9,26,8,14.05
2017,9,26,9,15.04
2017,9,26,10,15.96
2017,9,26,11,16.77
2017,9,26,12,17.2
2017,9,26,13,17.07
2017,9,26,14,16.73
2017,9,26,15,16.51
2017,9,26,16,16.2
2017,9,26,17,15.23
2017,9,26,18,13.99
2017,9,26,19,13.78
2017,9,26,20,13.8
2017,9,26,21,13.63
2017,9,26,22,13.11
2017,9,26,23,12.78
2017,9,27,0,12.7
2017,9,27,1,12.63
2017,9,27,2,12.63
2017,9,27,3,12.59
2017,9,27,4,12.38
2017,9,27,5,12.09
2017,9,27,6,12.21
2017,9,27,7,13.22
2017,9,27,8,14.23
2017,9,27,9,15.25
2017,9,27,10,16.15
2017,9,27,11,16.99
2017,9,27,12,17.59
2017,9,27,13,17.86
2017,9,27,14,17.79
2017,9,27,15,17.39
2017,9,27,16,16.6
2017,9,27,17,15.57
2017,9,27,18,14.72
2017,9,27,19,14.23
2017,9,27,20,13.82
2017,9,27,21,13.41
2017,9,27,22,13.09
2017,9,27,23,13.08
2017,9,28,0,13.02
2017,9,28,1,12.87
2017,9,28,2,12.77
2017,9,28,3,12.63
2017,9,28,4,12.47
2017,9,28,5,12.31
2017,9,28,6,12.24
2017,9,28,7,12.79
2017,9,28,8,13.61
2017,9,28,9,14.36
2017,9,28,10,15.01
2017,9,28,11,15.41
2017,9,28,12,15.36
2017,9,28,13,14.99
2017,9,28,14,14.53
2017,9,28,15,14.08
2017,9,28,16,13.58
2017,9,28,17,12.97
2017,9,28,18,12.43
2017,9,28,19,12.13
2017,9,28,20,11.87
2017,9,28,21,11.76
2017,9,28,22,11.75
2017,9,28,23,11.71
2017,9,29,0,11.67
2017,9,29,1,11.71
2017,9,29,2,11.74
2017,9,29,3,11.82
2017,9,29,4,11.79
2017,9,29,5,11.62
2017,9,29,6,11.67
2017,9,29,7,12.5
2017,9,29,8,13.76
2017,9,29,9,15.05
2017,9,29,10,16.15
2017,9,29,11,17.08
2017,9,29,12,17.7
2017,9,29,13,17.91
2017,9,29,14,17.71
2017,9,29,15,17.19
2017,9,29,16,16.24
2017,9,29,17,15.04
2017,9,29,18,14.02
2017,9,29,19,13.32
2017,9,29,20,12.92
2017,9,29,21,12.81
2017,9,29,22,12.95
2017,9,29,23,13.05
2017,9,30,0,12.89
2017,9,30,1,12.62
2017,9,30,2,12.33
2017,9,30,3,12.12
2017,9,30,4,11.93
2017,9,30,5,11.77
2017,9,30,6,11.7
2017,9,30,7,11.79
2017,9,30,8,12.1
2017,9,30,9,12.65
2017,9,30,10,13.21
2017,9,30,11,13.52
2017,9,30,12,13.59
2017,9,30,13,13.57
2017,9,30,14,13.51
2017,9,30,15,13.39
2017,9,30,16,13.17
2017,9,30,17,12.91
2017,9,30,18,12.76
2017,9,30,19,12.71
2017,9,30,20,12.76
2017,9,30,21,12.85
2017,9,30,22,12.94
2017,9,30,23,12.92
2017,10,1,0,12.78
2017,10,1,1,12.49
2017,10,1,2,12.1
2017,10,1,3,11.88
2017,10,1,4,11.49
2017,10,1,5,10.94
2017,10,1,6,10.36
2017,10,1,7,10.48
2017,10,1,8,11.28
2017,10,1,9,12.44
2017,10,1,10,14.3
2017,10,1,11,15.62
2017,10,1,12,16.31
2017,10,1,13,16.61
2017,10,1,14,16.61
2017,10,1,15,16.27
2017,10,1,16,15.21
2017,10,1,17,13.53
2017,10,1,18,12.64
2017,10,1,19,12.28
2017,10,1,20,11.84
2017,10,1,21,11.62
2017,10,1,22,11.63
2017,10,1,23,11.8
2017,10,2,0,11.85
2017,10,2,1,11.82
2017,10,2,2,11.76
2017,10,2,3,11.74
2017,10,2,4,11.69
2017,10,2,5,11.73
2017,10,2,6,11.93
2017,10,2,7,12.38
2017,10,2,8,13.21
2017,10,2,9,14.17
2017,10,2,10,14.63
2017,10,2,11,15.15
2017,10,2,12,15.54
2017,10,2,13,15.65
2017,10,2,14,15.38
2017,10,2,15,14.85
2017,10,2,16,14.06
2017,10,2,17,13.02
2017,10,2,18,12.09
2017,10,2,19,11.71
2017,10,2,20,11.62
2017,10,2,21,11.51
2017,10,2,22,11.65
2017,10,2,23,11.34
2017,10,3,0,10.99
2017,10,3,1,10.65
2017,10,3,2,10.54
2017,10,3,3,10.48
2017,10,3,4,10.55
2017,10,3,5,10.55
2017,10,3,6,10.5
2017,10,3,7,10.74
2017,10,3,8,11.69
2017,10,3,9,12.8
2017,10,3,10,13.7
2017,10,3,11,14.29
2017,10,3,12,14.52
2017,10,3,13,14.35
2017,10,3,14,14.0
2017,10,3,15,13.5
2017,10,3,16,12.78
2017,10,3,17,11.67
2017,10,3,18,10.84
2017,10,3,19,10.52
2017,10,3,20,10.56
2017,10,3,21,10.7
2017,10,3,22,10.71
2017,10,3,23,10.57
2017,10,4,0,10.48
2017,10,4,1,10.41
2017,10,4,2,10.23
2017,10,4,3,10.14
2017,10,4,4,10.21
2017,10,4,5,10.24
2017,10,4,6,10.15
2017,10,4,7,10.15
2017,10,4,8,10.42
2017,10,4,9,10.83
2017,10,4,10,11.27
2017,10,4,11,11.84
2017,10,4,12,12.18
2017,10,4,13,12.19
2017,10,4,14,12.08
2017,10,4,15,11.72
2017,10,4,16,11.01
2017,10,4,17,10.02
2017,10,4,18,9.37
2017,10,4,19,9.1
2017,10,4,20,9.16
2017,10,4,21,9.37
2017,10,4,22,9.53
2017,10,4,23,9.47
2017,10,5,0,9.33
2017,10,5,1,9.2
2017,10,5,2,9.08
2017,10,5,3,8.81
2017,10,5,4,8.52
2017,10,5,5,8.13
2017,10,5,6,7.84
2017,10,5,7,7.88
2017,10,5,8,8.73
2017,10,5,9,9.37
2017,10,5,10,10.09
2017,10,5,11,10.98
2017,10,5,12,11.94
2017,10,5,13,12.74
2017,10,5,14,12.74
2017,10,5,15,12.18
2017,10,5,16,11.37
2017,10,5,17,10.27
2017,10,5,18,9.48
2017,10,5,19,9.37
2017,10,5,20,9.58
2017,10,5,21,9.75
2017,10,5,22,9.75
2017,10,5,23,9.7
2017,10,6,0,9.61
2017,10,6,1,9.46
2017,10,6,2,9.42
2017,10,6,3,9.4
2017,10,6,4,9.27
2017,10,6,5,8.83
2017,10,6,6,8.43
2017,10,6,7,8.77
2017,10,6,8,10.06
2017,10,6,9,11.56
2017,10,6,10,12.94
2017,10,6,11,14.0
2017,10,6,12,14.64
2017,10,6,13,14.91
2017,10,6,14,14.8
2017,10,6,15,14.25
2017,10,6,16,13.09
2017,10,6,17,10.88
2017,10,6,18,9.43
2017,10,6,19,9.22
2017,10,6,20,9.22
2017,10,6,21,9.34
2017,10,6,22,9.31
2017,10,6,23,9.29
2017,10,7,0,9.2
2017,10,7,1,9.07
2017,10,7,2,9.29
2017,10,7,3,9.44
2017,10,7,4,9.41
2017,10,7,5,9.4
2017,10,7,6,9.45
2017,10,7,7,9.33
2017,10,7,8,9.38
2017,10,7,9,9.79
2017,10,7,10,10.51
2017,10,7,11,11.2
2017,10,7,12,11.85
2017,10,7,13,12.45
2017,10,7,14,12.92
2017,10,7,15,12.94
2017,10,7,16,12.33
2017,10,7,17,11.25
2017,10,7,18,10.22
2017,10,7,19,9.21
2017,10,7,20,8.25
2017,10,7,21,7.45
2017,10,7,22,6.67
2017,10,7,23,6.15
2017,10,8,0,5.75
2017,10,8,1,5.54
2017,10,8,2,5.38
2017,10,8,3,5.18
2017,10,8,4,5.03
2017,10,8,5,4.65
2017,10,8,6,3.91
2017,10,8,7,4.4
2017,10,8,8,6.28
2017,10,8,9,7.98
2017,10,8,10,9.7
2017,10,8,11,10.82
2017,10,8,12,11.57
2017,10,8,13,11.98
2017,10,8,14,12.02
2017,10,8,15,11.66
2017,10,8,16,10.48
2017,10,8,17,7.57
2017,10,8,18,5.89
2017,10,8,19,5.36
2017,10,8,20,4.94
2017,10,8,21,4.62
2017,10,8,22,4.38
2017,10,8,23,4.16
2017,10,9,0,4.02
2017,10,9,1,4.27
2017,10,9,2,4.62
2017,10,9,3,4.85
2017,10,9,4,4.36
2017,10,9,5,4.64
2017,10,9,6,4.97
2017,10,9,7,5.7
2017,10,9,8,7.83
2017,10,9,9,9.45
2017,10,9,10,11.05
2017,10,9,11,12.11
2017,10,9,12,12.65
2017,10,9,13,12.92
2017,10,9,14,12.87
2017,10,9,15,12.49
2017,10,9,16,11.39
2017,10,9,17,9.07
2017,10,9,18,8.21
2017,10,9,19,7.97
2017,10,9,20,7.65
2017,10,9,21,7.5
2017,10,9,22,7.18
2017,10,9,23,6.74
2017,10,10,0,6.17
2017,10,10,1,5.5
2017,10,10,2,4.97
2017,10,10,3,4.95
2017,10,10,4,5.2
2017,10,10,5,5.53
2017,10,10,6,5.71
2017,10,10,7,6.27
2017,10,10,8,7.92
2017,10,10,9,9.35
2017,10,10,10,10.56
2017,10,10,11,11.48
2017,10,10,12,12.13
2017,10,10,13,12.54
2017,10,10,14,12.95
2017,10,10,15,12.98
2017,10,10,16,12.76
2017,10,10,17,11.88
2017,10,10,18,10.54
2017,10,10,19,9.73
2017,10,10,20,9.7
2017,10,10,21,9.71
2017,10,10,22,9.71
2017,10,10,23,9.85
2017,10,11,0,9.85
2017,10,11,1,9.85
2017,10,11,2,9.78
2017,10,11,3,9.62
2017,10,11,4,9.52
2017,10,11,5,9.79
2017,10,11,6,9.87
2017,10,11,7,10.63
2017,10,11,8,11.98
2017,10,11,9,12.93
2017,10,11,10,13.62
2017,10,11,11,13.94
2017,10,11,12,14.24
2017,10,11,13,14.54
2017,10,11,14,14.66
2017,10,11,15,14.45
2017,10,11,16,14.04
2017,10,11,17,13.57
2017,10,11,18,13.32
2017,10,11,19,13.25
2017,10,11,20,13.19
2017,10,11,21,13.13
2017,10,11,22,13.12
2017,10,11,23,13.12
2017,10,12,0,13.15
2017,10,12,1,13.25
2017,10,12,2,13.36
2017,10,12,3,13.28
2017,10,12,4,12.63
2017,10,12,5,11.56
2017,10,12,6,10.83
2017,10,12,7,10.85
2017,10,12,8,11.41
2017,10,12,9,11.86
2017,10,12,10,11.91
2017,10,12,11,11.96
2017,10,12,12,12.28
2017,10,12,13,12.39
2017,10,12,14,12.2
2017,10,12,15,11.75
2017,10,12,16,11.11
2017,10,12,17,10.18
2017,10,12,18,9.57
2017,10,12,19,9.14
2017,10,12,20,8.7
2017,10,12,21,8.5
2017,10,12,22,8.28
2017,10,12,23,8.21
2017,10,13,0,8.09
2017,10,13,1,7.82
2017,10,13,2,7.4
2017,10,13,3,7.0
2017,10,13,4,6.79
2017,10,13,5,6.98
2017,10,13,6,7.15
2017,10,13,7,7.61
2017,10,13,8,10.0
2017,10,13,9,11.83
2017,10,13,10,13.52
2017,10,13,11,14.41
2017,10,13,12,15.22
2017,10,13,13,15.59
2017,10,13,14,15.23
2017,10,13,15,14.79
2017,10,13,16,14.3
2017,10,13,17,13.89
2017,10,13,18,13.76
2017,10,13,19,13.77
2017,10,13,20,13.87
2017,10,13,21,14.08
2017,10,13,22,14.33
2017,10,13,23,14.42
2017,10,14,0,14.44
2017,10,14,1,14.4
2017,10,14,2,14.31
2017,10,14,3,14.24
2017,10,14,4,14.23
2017,10,14,5,14.25
2017,10,14,6,14.24
2017,10,14,7,14.27
2017,10,14,8,14.7
2017,10,14,9,15.34
2017,10,14,10,15.79
2017,10,14,11,16.22
2017,10,14,12,16.59
2017,10,14,13,16.7
2017,10,14,14,16.52
2017,10,14,15,16.03
2017,10,14,16,15.4
2017,10,14,17,14.79
2017,10,14,18,14.48
2017,10,14,19,14.31
2017,10,14,20,14.13
2017,10,14,21,13.93
2017,10,14,22,13.74
2017,10,14,23,13.3
2017,10,15,0,12.77
2017,10,15,1,12.3
2017,10,15,2,11.98
2017,10,15,3,11.78
2017,10,15,4,11.93
2017,10,15,5,12.05
2017,10,15,6,12.14
2017,10,15,7,12.51
2017,10,15,8,13.73
2017,10,15,9,14.61
2017,10,15,10,15.57
2017,10,15,11,16.38
2017,10,15,12,16.93
2017,10,15,13,17.15
2017,10,15,14,17.11
2017,10,15,15,16.74
2017,10,15,16,15.83
2017,10,15,17,14.41
2017,10,15,18,13.62
2017,10,15,19,13.44
2017,10,15,20,13.35
2017,10,15,21,13.2
2017,10,15,22,13.03
2017,10,15,23,12.9
2017,10,16,0,12.78
2017,10,16,1,12.68
2017,10,16,2,12.72
2017,10,16,3,12.69
2017,10,16,4,12.62
2017,10,16,5,12.55
2017,10,16,6,12.35
2017,10,16,7,12.36
2017,10,16,8,13.71
2017,10,16,9,14.76
2017,10,16,10,15.7
2017,10,16,11,16.51
2017,10,16,12,17.16
2017,10,16,13,17.35
2017,10,16,14,17.16
2017,10,16,15,16.65
2017,10,16,16,15.59
2017,10,16,17,13.59
2017,10,16,18,12.87
2017,10,16,19,13.13
2017,10,16,20,13.49
2017,10,16,21,13.48
2017,10,16,22,13.28
2017,10,16,23,13.57
2017,10,17,0,14.18
2017,10,17,1,14.4
2017,10,17,2,14.49
2017,10,17,3,14.16
2017,10,17,4,13.51
2017,10,17,5,13.05
2017,10,17,6,12.66
2017,10,17,7,12.37
2017,10,17,8,12.6
2017,10,17,9,13.27
2017,10,17,10,13.86
2017,10,17,11,14.23
2017,10,17,12,14.39
2017,10,17,13,14.3
2017,10,17,14,14.05
2017,10,17,15,13.63
2017,10,17,16,13.0
2017,10,17,17,12.42
2017,10,17,18,12.13
2017,10,17,19,11.92
2017,10,17,20,11.81
2017,10,17,21,11.79
2017,10,17,22,11.73
2017,10,17,23,11.83
2017,10,18,0,11.99
2017,10,18,1,12.09
2017,10,18,2,12.11
2017,10,18,3,12.18
2017,10,18,4,12.01
2017,10,18,5,11.65
2017,10,18,6,11.32
2017,10,18,7,10.98
2017,10,18,8,11.25
2017,10,18,9,11.64
2017,10,18,10,12.07
2017,10,18,11,12.59
2017,10,18,12,13.01
2017,10,18,13,13.17
2017,10,18,14,13.24
2017,10,18,15,13.19
2017,10,18,16,12.76
2017,10,18,17,12.26
2017,10,18,18,11.66
2017,10,18,19,10.98
2017,10,18,20,10.46
2017,10,18,21,10.02
2017,10,18,22,9.82
2017,10,18,23,9.78
2017,10,19,0,9.82
2017,10,19,1,9.97
2017,10,19,2,10.16
2017,10,19,3,10.34
2017,10,19,4,10.54
2017,10,19,5,10.76
2017,10,19,6,11.03
2017,10,19,7,11.22
2017,10,19,8,11.51
2017,10,19,9,11.93
2017,10,19,10,12.48
2017,10,19,11,12.9
2017,10,19,12,13.06
2017,10,19,13,13.09
2017,10,19,14,13.01
2017,10,19,15,12.74
2017,10,19,16,12.37
2017,10,19,17,11.99
2017,10,19,18,11.74
2017,10,19,19,11.54
2017,10,19,20,11.38
2017,10,19,21,11.28
2017,10,19,22,11.27
2017,10,19,23,11.27
2017,10,20,0,11.22
2017,10,20,1,11.14
2017,10,20,2,11.07
2017,10,20,3,11.02
2017,10,20,4,11.02
2017,10,20,5,11.05
2017,10,20,6,11.12
2017,10,20,7,11.32
2017,10,20,8,11.57
2017,10,20,9,11.93
2017,10,20,10,12.34
2017,10,20,11,12.86
2017,10,20,12,13.47
2017,10,20,13,13.75
2017,10,20,14,13.68
2017,10,20,15,13.51
2017,10,20,16,13.05
2017,10,20,17,12.61
2017,10,20,18,12.42
2017,10,20,19,12.25
2017,10,20,20,11.99
2017,10,20,21,11.62
2017,10,20,22,11.19
2017,10,20,23,10.66
2017,10,21,0,9.94
2017,10,21,1,9.28
2017,10,21,2,8.75
2017,10,21,3,8.48
2017,10,21,4,8.52
2017,10,21,5,8.71
2017,10,21,6,9.09
2017,10,21,7,9.62
2017,10,21,8,10.68
2017,10,21,9,11.62
2017,10,21,10,12.42
2017,10,21,11,12.98
2017,10,21,12,13.32
2017,10,21,13,13.5
2017,10,21,14,13.44
2017,10,21,15,13.01
2017,10,21,16,12.25
2017,10,21,17,11.55
2017,10,21,18,11.15
2017,10,21,19,10.99
2017,10,21,20,10.89
2017,10,21,21,10.9
2017,10,21,22,10.91
2017,10,21,23,10.75
2017,10,22,0,10.35
2017,10,22,1,9.99
2017,10,22,2,9.75
2017,10,22,3,9.51
2017,10,22,4,9.21
2017,10,22,5,8.91
2017,10,22,6,8.53
2017,10,22,7,8.25
2017,10,22,8,9.05
2017,10,22,9,10.13
2017,10,22,10,11.06
2017,10,22,11,11.83
2017,10,22,12,12.33
2017,10,22,13,12.44
2017,10,22,14,12.2
2017,10,22,15,11.6
2017,10,22,16,10.33
2017,10,22,17,9.1
2017,10,22,18,8.73
2017,10,22,19,8.53
2017,10,22,20,8.33
2017,10,22,21,8.23
2017,10,22,22,8.21
2017,10,22,23,8.35
2017,10,23,0,8.51
2017,10,23,1,8.58
2017,10,23,2,8.54
2017,10,23,3,8.62
2017,10,23,4,8.54
2017,10,23,5,8.35
2017,10,23,6,8.28
2017,10,23,7,8.29
2017,10,23,8,9.16
2017,10,23,9,10.05
2017,10,23,10,10.98
2017,10,23,11,11.75
2017,10,23,12,12.21
2017,10,23,13,12.37
2017,10,23,14,12.18
2017,10,23,15,11.57
2017,10,23,16,10.52
2017,10,23,17,9.53
2017,10,23,18,9.2
2017,10,23,19,9.04
2017,10,23,20,8.77
2017,10,23,21,8.37
2017,10,23,22,8.05
2017,10,23,23,7.99
2017,10,24,0,8.04
2017,10,24,1,8.14
2017,10,24,2,8.33
2017,10,24,3,8.56
2017,10,24,4,8.81
2017,10,24,5,9.06
2017,10,24,6,9.22
2017,10,24,7,9.42
2017,10,24,8,9.78
2017,10,24,9,10.13
2017,10,24,10,10.5
2017,10,24,11,10.71
2017,10,24,12,10.8
2017,10,24,13,10.84
2017,10,24,14,10.91
2017,10,24,15,10.98
2017,10,24,16,11.24
2017,10,24,17,11.53
2017,10,24,18,11.84
2017,10,24,19,12.16
2017,10,24,20,12.84
2017,10,24,21,13.71
2017,10,24,22,13.86
2017,10,24,23,13.61
2017,10,25,0,13.25
2017,10,25,1,13.05
2017,10,25,2,12.92
2017,10,25,3,12.74
2017,10,25,4,12.45
2017,10,25,5,11.83
2017,10,25,6,11.46
2017,10,25,7,12.11
2017,10,25,8,13.05
2017,10,25,9,13.84
2017,10,25,10,13.96
2017,10,25,11,13.02
2017,10,25,12,12.36
2017,10,25,13,12.52
2017,10,25,14,12.6
2017,10,25,15,12.27
2017,10,25,16,11.58
2017,10,25,17,11.02
2017,10,25,18,10.72
2017,10,25,19,10.21
2017,10,25,20,9.71
2017,10,25,21,9.37
2017,10,25,22,9.08
2017,10,25,23,9.02
2017,10,26,0,8.98
2017,10,26,1,8.75
2017,10,26,2,9.13
2017,10,26,3,9.58
2017,10,26,4,9.94
2017,10,26,5,10.21
2017,10,26,6,10.26
2017,10,26,7,9.96
2017,10,26,8,10.39
2017,10,26,9,11.21
2017,10,26,10,11.82
2017,10,26,11,12.35
2017,10,26,12,12.72
2017,10,26,13,12.91
2017,10,26,14,12.68
2017,10,26,15,12.14
2017,10,26,16,11.18
2017,10,26,17,10.15
2017,10,26,18,9.74
2017,10,26,19,9.7
2017,10,26,20,9.66
2017,10,26,21,9.6
2017,10,26,22,9.57
2017,10,26,23,9.58
2017,10,27,0,9.62
2017,10,27,1,9.62
2017,10,27,2,9.6
2017,10,27,3,9.49
2017,10,27,4,9.35
2017,10,27,5,9.01
2017,10,27,6,8.54
2017,10,27,7,7.67
2017,10,27,8,7.75
2017,10,27,9,8.79
2017,10,27,10,10.23
2017,10,27,11,11.51
2017,10,27,12,11.75
2017,10,27,13,11.11
2017,10,27,14,10.8
2017,10,27,15,10.37
2017,10,27,16,9.48
2017,10,27,17,8.59
2017,10,27,18,8.86
2017,10,27,19,9.23
2017,10,27,20,9.63
2017,10,27,21,9.83
2017,10,27,22,9.96
2017,10,27,23,10.04
2017,10,28,0,10.1
2017,10,28,1,10.01
2017,10,28,2,9.84
2017,10,28,3,9.65
2017,10,28,4,9.61
2017,10,28,5,9.83
2017,10,28,6,10.02
2017,10,28,7,9.94
2017,10,28,8,10.06
2017,10,28,9,10.46
2017,10,28,10,11.05
2017,10,28,11,11.51
2017,10,28,12,11.77
2017,10,28,13,11.82
2017,10,28,14,11.54
2017,10,28,15,10.99
2017,10,28,16,10.38
2017,10,28,17,9.94
2017,10,28,18,9.95
2017,10,28,19,10.03
2017,10,28,20,10.09
2017,10,28,21,10.05
2017,10,28,22,9.82
2017,10,28,23,9.65
2017,10,29,0,9.25
2017,10,29,1,8.4
2017,10,29,2,7.74
2017,10,29,3,7.89
2017,10,29,4,7.76
2017,10,29,5,7.29
2017,10,29,6,6.96
2017,10,29,7,6.68
2017,10,29,8,6.67
2017,10,29,9,7.44
2017,10,29,10,8.58
2017,10,29,11,9.41
2017,10,29,12,9.65
2017,10,29,13,9.6
2017,10,29,14,9.36
2017,10,29,15,8.78
2017,10,29,16,7.75
2017,10,29,17,6.63
2017,10,29,18,6.21
2017,10,29,19,5.8
2017,10,29,20,5.28
2017,10,29,21,4.82
2017,10,29,22,4.35
2017,10,29,23,3.87
2017,10,30,0,3.15
2017,10,30,1,2.81
2017,10,30,2,2.64
2017,10,30,3,2.38
2017,10,30,4,2.02
2017,10,30,5,1.6
2017,10,30,6,1.27
2017,10,30,7,0.94
2017,10,30,8,2.07
2017,10,30,9,4.28
2017,10,30,10,5.96
2017,10,30,11,7.54
2017,10,30,12,8.21
2017,10,30,13,8.35
2017,10,30,14,8.09
2017,10,30,15,7.21
2017,10,30,16,5.63
2017,10,30,17,4.49
2017,10,30,18,3.97
2017,10,30,19,3.51
2017,10,30,20,3.28
2017,10,30,21,3.11
2017,10,30,22,3.25
2017,10,30,23,3.5
2017,10,31,0,3.89
2017,10,31,1,4.24
2017,10,31,2,4.47
2017,10,31,3,4.66
2017,10,31,4,4.69
2017,10,31,5,4.44
2017,10,31,6,4.33
2017,10,31,7,4.41
2017,10,31,8,5.28
2017,10,31,9,6.95
2017,10,31,10,8.07
2017,10,31,11,8.65
2017,10,31,12,8.95
2017,10,31,13,9.14
2017,10,31,14,9.25
2017,10,31,15,9.2
2017,10,31,16,8.86
2017,10,31,17,8.77
2017,10,31,18,8.91
2017,10,31,19,9.18
2017,10,31,20,9.6
2017,10,31,21,9.91
2017,10,31,22,10.07
2017,10,31,23,10.01
2017,11,1,0,9.98
2017,11,1,1,9.98
2017,11,1,2,9.92
2017,11,1,3,9.96
2017,11,1,4,10.23
2017,11,1,5,10.57
2017,11,1,6,10.94
2017,11,1,7,11.17
2017,11,1,8,11.24
2017,11,1,9,11.88
2017,11,1,10,12.51
2017,11,1,11,12.81
2017,11,1,12,12.99
2017,11,1,13,13.14
2017,11,1,14,13.15
2017,11,1,15,12.71
2017,11,1,16,12.14
2017,11,1,17,11.73
2017,11,1,18,11.64
2017,11,1,19,11.55
2017,11,1,20,11.43
2017,11,1,21,11.2
2017,11,1,22,10.91
2017,11,1,23,10.66
2017,11,2,0,10.55
2017,11,2,1,10.5
2017,11,2,2,10.29
2017,11,2,3,9.78
2017,11,2,4,9.43
2017,11,2,5,9.23
2017,11,2,6,9.1
2017,11,2,7,8.91
2017,11,2,8,8.89
2017,11,2,9,9.52
2017,11,2,10,10.46
2017,11,2,11,11.34
2017,11,2,12,12.09
2017,11,2,13,12.5
2017,11,2,14,12.27
2017,11,2,15,11.43
2017,11,2,16,9.75
2017,11,2,17,8.0
2017,11,2,18,7.59
2017,11,2,19,7.25
2017,11,2,20,6.9
2017,11,2,21,6.68
2017,11,2,22,6.61
2017,11,2,23,6.47
2017,11,3,0,6.33
2017,11,3,1,6.48
2017,11,3,2,7.02
2017,11,3,3,7.14
2017,11,3,4,7.06
2017,11,3,5,6.84
2017,11,3,6,6.64
2017,11,3,7,6.36
2017,11,3,8,6.41
2017,11,3,9,7.38
2017,11,3,10,8.22
2017,11,3,11,9.07
2017,11,3,12,9.55
2017,11,3,13,9.69
2017,11,3,14,9.49
2017,11,3,15,8.95
2017,11,3,16,7.81
2017,11,3,17,6.87
2017,11,3,18,7.22
2017,11,3,19,7.51
2017,11,3,20,7.85
2017,11,3,21,7.82
2017,11,3,22,7.61
2017,11,3,23,7.74
2017,11,4,0,8.42
2017,11,4,1,8.94
2017,11,4,2,9.09
2017,11,4,3,8.96
2017,11,4,4,8.71
2017,11,4,5,8.85
2017,11,4,6,9.22
2017,11,4,7,9.68
2017,11,4,8,9.92
2017,11,4,9,9.99
2017,11,4,10,9.86
2017,11,4,11,9.67
2017,11,4,12,9.52
2017,11,4,13,9.38
2017,11,4,14,9.29
2017,11,4,15,9.06
2017,11,4,16,8.43
2017,11,4,17,7.91
2017,11,4,18,7.65
2017,11,4,19,7.46
2017,11,4,20,7.43
2017,11,4,21,7.44
2017,11,4,22,7.43
2017,11,4,23,7.67
2017,11,5,0,8.24
2017,11,5,1,8.95
2017,11,5,2,9.45
2017,11,5,3,9.8
2017,11,5,4,9.87
2017,11,5,5,9.26
2017,11,5,6,8.37
2017,11,5,7,7.68
2017,11,5,8,7.71
2017,11,5,9,8.38
2017,11,5,10,8.88
2017,11,5,11,9.04
2017,11,5,12,9.04
2017,11,5,13,8.9
2017,11,5,14,8.63
2017,11,5,15,8.13
2017,11,5,16,7.24
2017,11,5,17,6.39
2017,11,5,18,5.76
2017,11,5,19,5.06
2017,11,5,20,4.68
2017,11,5,21,4.4
2017,11,5,22,3.95
2017,11,5,23,3.52
2017,11,6,0,3.3
2017,11,6,1,3.26
2017,11,6,2,3.43
2017,11,6,3,3.7
2017,11,6,4,3.54
2017,11,6,5,3.17
2017,11,6,6,2.78
2017,11,6,7,2.42
2017,11,6,8,2.87
2017,11,6,9,5.22
2017,11,6,10,6.94
2017,11,6,11,8.08
2017,11,6,12,8.68
2017,11,6,13,8.73
2017,11,6,14,8.37
2017,11,6,15,7.52
2017,11,6,16,5.3
2017,11,6,17,3.57
2017,11,6,18,2.89
2017,11,6,19,2.42
2017,11,6,20,1.96
2017,11,6,21,1.62
2017,11,6,22,1.44
2017,11,6,23,1.33
2017,11,7,0,1.27
2017,11,7,1,1.23
2017,11,7,2,1.23
2017,11,7,3,1.29
2017,11,7,4,1.46
2017,11,7,5,1.74
2017,11,7,6,2.29
2017,11,7,7,2.73
2017,11,7,8,3.22
2017,11,7,9,4.11
2017,11,7,10,5.08
2017,11,7,11,6.45
2017,11,7,12,7.39
2017,11,7,13,7.79
2017,11,7,14,7.63
2017,11,7,15,6.52
2017,11,7,16,3.99
2017,11,7,17,2.8
2017,11,7,18,2.28
2017,11,7,19,1.73
2017,11,7,20,1.6
2017,11,7,21,2.05
2017,11,7,22,2.37
2017,11,7,23,2.55
2017,11,8,0,2.59
2017,11,8,1,2.56
2017,11,8,2,2.56
2017,11,8,3,2.56
2017,11,8,4,2.61
2017,11,8,5,2.69
2017,11,8,6,2.9
2017,11,8,7,3.15
2017,11,8,8,3.63
2017,11,8,9,4.82
2017,11,8,10,5.89
2017,11,8,11,6.73
2017,11,8,12,7.35
2017,11,8,13,7.89
2017,11,8,14,7.96
